"Data Source","World Development Indicators",

"Last Updated Date","2019-01-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Saudi Arabia","SAU","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","31.24605","","","","","","","","","","","","","","","","","","","","","","","","","","85.32525","","91.13293","93.62468","","","100.18453","106.45069","107.97639","117.29718","118.22466","107.88409","","",
"Sudan","SDN","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.92288","","53.68512","55.67176","55.42377","56.6222","58.21287","","",
"Senegal","SEN","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","18.67534","19.01494","","","","","","23.57087","24.59216","23.05537","23.80565","23.69977","25.02617","26.12075","25.18453","27.5944","","31.65271","32.16443","32.92704","","31.16045","","30.17836","","31.6895","32.43621","35.15771","","32.63883","36.99939","40.50232","41.24678","42.94329","47.66402","46.53401","48.36739","56.31484","57.88479","57.92667","61.7322","62.04278","62.92397","64.24981","62.54287","63.49427","65.7816","",
"Singapore","SGP","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.18699","","",
"Solomon Islands","SLB","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","29.31034","","","","","52.36812","51.62221","45.54555","44.39252","","","45.34402","","","","","","","","","","","","","","","","","","","","","","","","","86.46512","85.95054","86.11317","87.52182","88.25036","88.84096","89.48875","",
"Sierra Leone","SLE","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","16.27073","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.76032","","","","63.94702","60.78454","59.71348","","57.69935","65.39214","67.22301","",
"El Salvador","SLV","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","37.67977","42.02654","47.42168","49.38288","","48.80338","50.21575","","","","46.77769","49.50325","51.05708","49.736","","","63.02304","66.88477","64.70019","","67.38614","69.08962","71.71877","","73.9651","77.86559","","81.74152","","89.30413","89.83515","88.7947","88.23804","","89.97834","89.56626","95.03095","96.25614","99.0203","99.68753","103.743","103.94586","102.5179","100.96937","95.71307","92.74601","90.78668","",
"San Marino","SMR","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.99363","107.28477","95.42484","92.85714","","","","","","",
"Somalia","SOM","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.68998","104.79945","95.88169","96.60488","104.24553","98.24082","99.29551","102.26366","101.07561","98.2965","99.09482","",
"Sub-Saharan Africa (excluding high income)","SSA","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","39.02563","39.57504","40.12089","40.94334","41.64484","42.81706","44.13209","45.79292","46.53116","47.70168","48.4713","49.22281","51.33324","49.47059","49.53229","49.07541","48.35503","47.38212","48.05306","48.6344","48.25965","49.07015","48.33385","48.3957","48.90323","48.86397","48.72435","49.10426","49.21125","50.56679","51.62053","52.72529","53.58251","55.73613","58.27032","58.49674","60.09313","63.38036","63.87085","63.88973","65.27987","65.75362","66.20344","66.64309","66.71115","66.85633","",
"South Sudan","SSD","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.09667","","","","","","","",
"Sub-Saharan Africa","SSF","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","39.03854","39.58785","40.13354","40.95572","41.65683","42.82837","44.14375","45.8032","46.54025","47.7092","48.47826","49.23068","51.34007","49.47739","49.54022","49.08288","48.36041","47.38789","48.0595","48.64127","48.26511","49.07554","48.33859","48.40052","48.90817","48.86918","48.72964","49.10933","49.21603","50.57175","51.62534","52.7299","53.5866","55.74066","58.27435","58.50046","60.09657","63.38304","63.87351","63.89262","65.28215","65.7558","66.20589","66.64572","66.71389","66.85908","",
"Small states","SST","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","73.84587","73.91209","73.01425","72.89083","73.79083","74.85897","73.58896","75.70962","75.55501","74.67344","73.66326","74.17982","76.46807","75.54251","76.05968","75.04029","77.07685","76.77411","76.49896","75.58768","75.65306","75.20477","76.11721","77.11383","79.6182","80.3076","80.27282","80.3439","81.49521","81.70258","81.88448","81.78818","83.33625","82.82994","83.25899","83.38026","83.50935","83.88571","84.76775","85.2183","83.79561","84.43767","84.17007","83.61783","",
"Sao Tome and Principe","STP","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","54.60993","","","","","","","109.86025","","","","63.48183","","","","","","","","","","","50.48104","","","58.55263","56.75116","71.55579","75.72867","","72.52139","74.95108","82.9686","84.54797","108.99777","","98.21429","90.36918","","81.5619","89.44799","",
"Suriname","SUR","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","73.69442","86.73542","78.2128","82.63876","","","","","","96.16797","","91.84539","89.02628","98.24887","","","","","","","","","","","","","","","","79.41884","88.12512","74.88502","89.88561","90.92925","93.38876","93.97836","95.27818","96.46694","101.33084","100.89958","100.88272","106.18947","",
"Slovak Republic","SVK","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.38794","96.41581","98.47004","98.49665","96.61317","96.29746","98.17832","97.04216","95.55487","100.20889","97.4665","97.90714","97.18219","92.60823","92.42933","95.21143","97.57409","99.67372","99.62818","95.70147","93.56375","94.20732","96.60038","95.61704","92.21993","","",
"Slovenia","SVN","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.37703","99.8873","99.51823","94.82669","97.28927","95.91414","101.12293","113.54991","","","","95.76696","95.39495","95.81483","95.48264","101.26727","98.815","99.47995","97.51724","98.51131","","",
"Sweden","SWE","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","96.27651","95.60969","92.44463","92.41314","93.85879","97.28984","105.18254","104.68614","104.72761","103.01968","96.7259","91.79405","94.1297","97.86726","","","100.5288","98.17699","96.11768","95.97265","96.44181","100.82537","107.15551","105.2565","","","","","100.46844","100.21778","102.01363","102.46903","106.57846","103.08476","99.8227","95.56828","95.35112","93.9293","93.67038","96.42516","100.6608","102.96975","102.25101","100.89647","104.03732","104.95251","","",
"Eswatini","SWZ","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","40.35936","38.48229","39.12901","47.8462","53.26742","56.72646","58.85424","57.99074","58.00948","57.003","58.44973","59.25926","61.63752","63.46352","63.8972","64.59202","65.27949","63.56811","67.11115","65.17155","66.00883","63.66713","64.34587","62.83534","63.9263","66.12254","63.38676","64.9501","65.45857","63.09021","63.17264","60.02932","64.30271","63.43279","65.37114","68.75568","68.30986","70.54157","","71.36442","76.48851","75.89785","77.17138","77.49684","77.69717","81.4692","85.71522","","",
"Sint Maarten (Dutch part)","SXM","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","86.52174","98.58357","108.8033","","107.59331","107.57576","107.83818","106.41509","110.58531","","100.36765","93.93564","92.76808","101.12782","98.10845","97.96438","108.05627","105.47074","89.61202","91.93154","","104.23216","94.2402","96.39752","91.68766","","","99.87294","102.80971","102.43902","100.64267","106.00522","107.14286","107.6","104.04858","115.04178","","112.46334","112.63158","106.61538","108.58034","115.50889","108.11258","108.75421","116.12903","121.489","123.56792","","",
"Syrian Arab Republic","SYR","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","35.40469","38.73159","40.05781","45.12329","47.62613","51.67123","55.43339","58.49584","56.90937","56.96336","59.83125","64.57577","67.65515","71.12017","75.09176","78.31904","79.28619","79.82027","84.84206","84.59758","86.36807","90.77773","83.11526","85.43516","85.80384","88.01019","87.29425","87.60179","88.18319","87.93027","89.48542","91.38344","105.07477","106.10139","108.05334","108.59494","105.96514","104.61059","103.72827","103.53944","107.7214","108.63822","65.48248","","","","","",
"Turks and Caicos Islands","TCA","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","4.92821","4.60661","","","","","","","","","","","3.90883","4.78873","6.34292","7.10035","","","8.36233","6.57703","7.16735","7.7044","","11.257","12.70033","14.43458","16.52243","20.31883","22.67035","20.37339","20.45049","","","22.77684","23.22647","26.16082","26.50998","29.44975","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.20472","87.98748","86.97115","88.20007","89.4094","90.99806","92.71972","91.94917","91.61487","91.23032","90.79099","90.25678","93.63382","99.18998","101.03791","102.09632","100.63808","100.8496","99.29629","94.95043","92.45303","95.04482","97.11837","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.54889","94.98827","94.54411","93.63787","93.41016","93.62927","93.52391","93.25957","93.09027","95.18939","96.1622","95.5637","96.57111","97.43054","95.70722","94.5429","95.20027","96.38261","96.92962","98.11368","97.42085","97.97486","97.81923","98.9312","97.64238","97.85775","",
"Togo","TGO","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","13.00497","16.3171","","","","22.8646","","30.73464","31.82096","33.19535","31.17652","30.65824","30.17864","25.3918","20.02618","20.56595","19.49421","24.00962","18.63216","22.93684","23.27737","24.04374","","18.67077","26.2117","30.12938","","","39.80852","48.34584","55.52132","","59.43255","62.23191","62.0547","62.31121","","55.83536","55.83493","61.12228","63.0155","66.75051","71.39438","77.7736","78.49955","","86.72146","",
"Thailand","THA","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","32.95292","35.3434","35.99639","37.37905","","","69.67675","","","","","","","","","","","","","","","","","","87.70017","84.29488","86.24491","","","","","","","","","","","","","","","92.82363","94.05863","",
"Tajikistan","TJK","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.119","98.65787","99.7469","95.14623","","96.90439","98.13276","92.03061","91.9936","",
"Turkmenistan","TKM","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","82.61283","82.98575","83.67903","85.31767","85.53988","86.52281","87.81675","88.51395","89.11485","89.90836","90.81579","90.50569","91.05008","92.0259","92.31796","92.35894","93.34525","92.71523","94.68983","94.88274","95.13489","95.56083","96.08508","96.72505","97.24815","97.42989","98.38527","98.26013","100.26033","99.19965","97.3103","98.18289","99.2013","100.117","99.84465","99.61796","99.4906","99.60023","100.47726","100.27249","100.5257","99.42749","99.08795","98.76622","",
"Timor-Leste","TLS","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.06336","66.80685","67.60973","74.5836","83.08634","92.64035","98.11826","104.85356","97.60103","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","34.25983","34.24506","34.54239","36.49911","38.57461","41.40852","43.48223","45.89485","45.19683","42.83775","47.42446","51.08501","53.00739","55.0562","57.978","62.59336","62.39578","62.92511","64.12285","64.89358","67.29973","68.59437","70.52078","72.30545","72.91553","75.13088","75.79108","76.30725","76.75869","77.26528","76.46905","78.43715","79.51787","80.35673","85.93667","87.07951","82.77515","84.16189","86.34932","86.32976","88.48038","89.45955","90.69372","87.69201","87.51219","86.88315","86.45104","86.73207","",
"Tonga","TON","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","79.98501","95.28024","109.04449","","126.76168","108.60215","","114.22222","95.41041","101.2624","","","","119.84127","94.53925","","117.84841","","","","","108.69565","110.831","","103.95529","","","","108.08333","105.96138","","","","","","101.59262","106.4623","","","","","",
"South Asia (IDA & IBRD)","TSA","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","30.27268","30.43335","31.00062","31.35436","31.71276","32.81085","33.4705","34.17055","35.66944","36.96095","38.33172","39.77129","41.17145","42.64538","44.15993","45.64315","47.21316","48.77297","50.19528","51.52793","52.79407","54.06019","55.33467","56.58253","57.86527","59.15525","59.11061","59.0761","59.04569","59.07052","61.59673","63.30517","66.21718","72.51024","75.25564","78.12716","80.75381","83.51602","85.94838","87.90809","87.73246","87.33235","90.89865","93.77659","95.3244","95.96732","95.26454","95.87314","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","39.03854","39.58785","40.13354","40.95572","41.65683","42.82837","44.14375","45.8032","46.54025","47.7092","48.47826","49.23068","51.34007","49.47739","49.54022","49.08288","48.36041","47.38789","48.0595","48.64127","48.26511","49.07554","48.33859","48.40052","48.90817","48.86918","48.72964","49.10933","49.21603","50.57175","51.62534","52.7299","53.5866","55.74066","58.27435","58.50046","60.09657","63.38304","63.87351","63.89262","65.28215","65.7558","66.20589","66.64572","66.71389","66.85908","",
"Trinidad and Tobago","TTO","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","113.92383","","","92.88689","","","99.60931","","","102.9549","101.29314","97.79651","","","89.41898","91.99335","","101.53663","94.55111","87.93718","","89.95283","96.13585","93.62663","","95.97781","93.21828","95.83905","95.04268","","","","","","","","",
"Tunisia","TUN","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","42.51163","","","49.14515","52.28954","54.58415","46.50644","48.05273","64.30249","51.00543","53.23116","57.32235","58.93165","62.41096","63.71077","64.57234","69.14187","74.98967","69.42836","","70.11993","77.08764","86.93454","85.21987","87.50851","","86.85097","85.80789","87.58049","92.96535","96.9692","100.84742","103.8829","","101.77974","91.90363","89.95018","98.84318","","","97.23763","100.23023","103.58575","","","",
"Turkey","TUR","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","80.71719","83.7475","91.35832","90.20229","102.83815","88.45135","89.44591","91.76149","97.27035","90.69746","90.8537","89.57888","","","","","","","","","94.01895","98.65393","95.68264","94.53159","96.54374","97.61406","98.2046","100.95672","98.81209","","90.898","91.80975","","","",
"Tuvalu","TUV","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108.25688","101.92308","104.62963","106.25","110.34483","109.2437","","","","","","","","108.51064","123.40426","98.94737","","",
"Tanzania","TZA","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","26.06282","28.38528","","","","","66.4085","77.74289","84.98807","115.20349","","70.76618","68.92683","63.89448","47.06242","","63.56341","54.64776","57.50013","55.21764","","","59.07846","48.62563","58.63067","50.19088","55.76269","59.48156","","56.26245","51.89693","","77.57969","","98.79782","88.595","","81.16261","75.76988","","","61.34496","","",
"Uganda","UGA","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","28.28965","","","","28.69661","","","","","","","","","","","","","","","53.56789","56.67036","56.31778","53.48189","52.83469","","50.06932","55.37835","72.46327","54.59684","52.26749","53.5013","53.56543","57.28003","","53.49248","52.02081","",
"Ukraine","UKR","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.83523","95.9759","","","","","99.54911","96.00358","98.97121","101.1933","","","117.3425","103.96681","100.37974","97.85845","94.55239","96.07759","96.83045","98.41991","104.78624","104.37603","","","","",
"Upper middle income","UMC","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.39057","95.37105","93.26881","90.94198","90.33174","90.96227","91.42724","92.27244","93.49779","93.73773","93.07037","93.20555","93.37846","92.33889","94.84834","99.42582","100.4615","100.5403","99.39387","98.77781","97.8897","94.30546","92.16734","93.82277","95.22342","",
"Uruguay","URY","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","69.46624","","68.94728","71.83075","70.96243","71.21017","74.53118","","","","","88.95547","91.21675","94.55509","94.42528","94.5824","97.13691","97.35549","94.97715","96.92211","97.5643","95.95213","96.62881","97.36894","94.75984","97.62779","99.71937","96.94335","97.43167","93.50669","92.83669","97.4264","100.77235","105.59786","108.04593","106.38115","104.05144","","","102.26305","103.64411","102.55733","101.83144","","",
"United States","USA","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uzbekistan","UZB","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.29034","101.39599","96.99559","95.07999","96.61712","98.36378","96.03291","94.98416","91.46611","91.29567","91.50894","92.19428","95.4696","95.44685","97.28973","95.82027","97.02275","",
"St. Vincent and the Grenadines","VCT","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.73094","114.13043","","","","104.82955","","91.58607","93.28727","97.85276","103.68421","98.8121","98.56986","97.89823","87.13969","",
"Venezuela, RB","VEN","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.45882","84.21821","","86.81821","90.33934","89.17018","","","84.87356","83.93701","","83.65428","84.89198","86.34824","92.54143","90.03532","90.4824","92.66423","96.52683","97.75894","94.57984","94.69256","93.35103","94.96644","96.35332","96.39057","96.70596","95.42972","92.36462","89.37788","",
"British Virgin Islands","VGB","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.25865","96.64146","101.94611","99.00258","97.50076","","","","","","","","","","99.16504","108.13304","103.77197","105.00303","","",
"Vanuatu","VUT","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.03046","","72.60338","","","","96.76685","","94.40249","105.80279","","","90.20893","","","85.72549","84.37259","87.07483","86.75198","","","97.7643","","","","","",
"World","WLD","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","69.79278","70.24386","70.40661","70.90934","71.35713","72.18906","72.67214","73.12788","74.16681","74.82618","75.09511","75.55894","76.50698","76.8323","76.96628","76.81314","76.79219","76.37481","76.75067","76.92804","76.62782","77.40608","77.92659","77.41612","76.64853","76.46261","76.91822","77.35897","78.52252","79.74087","80.32319","81.70782","82.35025","83.18883","83.73929","85.38423","87.57049","88.95058","89.19786","88.7236","90.01624","90.23984","89.68661","89.29878","89.33734","89.89008","",
"Samoa","WSM","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.83294","95.45665","94.99311","","","","","","111.20849","","101.29271","106.39374","106.88073","99.8632","","98.05137","105.01296","103.51844","103.2392","",
"Kosovo","XKX","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.60941","","37.46627","38.61475","42.40671","43.10628","44.98503","","","50.61978","","54.09394","","59.45595","60.74546","","","63.89894","","",
"South Africa","ZAF","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.72255","","","","","","","90.13356","85.13248","85.4227","","91.70235","94.6203","97.053","","","","","","","","","","","82.65085","82.2908","","",
"Zambia","ZMB","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","50.40809","52.85018","56.29261","58.06382","58.72677","61.87583","67.35429","67.08631","67.47211","69.51441","71.40974","73.02257","75.58162","","77.57018","","","","","","","","","","","","57.83171","55.44375","54.0943","","53.21813","","64.23755","67.97169","76.50939","79.78257","83.56841","78.40733","99.93936","","86.37758","77.59141","","","","","",
"Zimbabwe","ZWE","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","76.1611","","","","","","","","","","","","","","","90.82638","","89.90867","84.33365","82.77455","","","","","","","","","89.22795","89.67816","","","","","",
